id,course,name,intro,introformat,grade,globalid,timeopen,timeclose,timelimit,memlimit,nproc,timediscount,discount,allowlate,attempts,keeplatestonly,inputfile,outputfile,presetcode,generator,validator,generatortype,validatortype,validatorlang,showmode,timemodified,completionac
23786,1717,57.对一个整数数组排序,"<p>输入一个整数m，然后m个整数，构成一个数组</p>
<p>用一个指针数组分别指向这个数组的每一个元素</p>
<p>要求在不改变原始数组的顺序的情况下，对指针数组进行排序，将排序后的指针数组输出出来。</p>",1,5,,1576558800,1578239700,1,0,0,1578239700,8,0,0,0,,,,,,0,0,,1,1576577846,0
23787,1717,58.二维数组排序,"<p>输入一个3*4的二维数组</p>
<p>对二维数组里面的每一行进行排序；</p>
<p>输出排序后的二维数组</p>",1,5,,1576558800,1578239700,1,0,0,1578239700,8,0,0,0,,,,,,0,0,,1,1576577894,0
23788,1717,59. 三角形是一个永不过时的话题,"<p><strong>题目描述</strong><strong></strong></p>
<p>欢迎参加程序设计竞赛~</p>
<p>程序设计竞赛中有着很多有意思的问题，其中，与三角形有关的问题就经常出现。今天你要解决的，就是其中最简单的一个问题：</p>
<p>给定平面直角坐标系上的N个点，保证这N个点中任意三点都不共线。求任意三点能够构成的三角形中，面积最大的三角形的面积。</p>
<p><strong>输入</strong><strong></strong></p>
<p>输入的第一行是一个整数T（1 &lt;= T &lt;= 10），表示一共有T组用例。</p>
<p>每组用例的第一行为一个整数N（3 &lt;= n &lt;= 100），表示平面上点的个数。接下来的N行，每行包含两个用空格隔开的整数Xi和Yi（-1000 &lt;= Xi, Yi &lt;= 1000），表示第i个点的坐标（Xi, Yi）。</p>
<p><strong>输出</strong><strong></strong></p>
<p>每组用例输出一个数，表示最大的三角形的面积，结果保留一位小数。</p>
<p><strong>输入样例</strong><strong></strong></p>
<p>2</p>
<p>4</p>
<p>-1 1</p>
<p>1 1</p>
<p>1 -1</p>
<p>-1 -1</p>
<p>3</p>
<p>-1 -1</p>
<p>3 0</p>
<p>0 0</p>
<p><strong>输出样例</strong><strong></strong></p>
<p>2.0</p>
<p>1.5</p>",1,5,,1576562400,1578239700,1,0,0,1578239700,8,0,0,0,,,,,,0,0,,1,1576577934,0
23789,1717,60.特别不高兴的女朋友,"<div id=""yui_3_5_1_5_1365991338691_1655"" class=""box intro"">
<div id=""yui_3_5_1_5_1365991338691_1654"" class=""no-overflow"">
<div class=""grade"">小明上大学了，学习上不怎么努力，居然还找了女朋友（叫小红吧，父母希望他好好学习，所以很生气），为了两人浪漫，不得不经常要买些小礼物，小零食，开销很大，家里又不是大款（父母生气了，所以实行银根紧缩政策。这个，你懂的）。为了小红，小明只好利用业余时间打工，挣零花钱。</div>
<div id=""description"">
<p>小明除了上课之外，还要兼职打工。但是如果小明一天除了学习再算上打工的时间，一旦等于超过10个小时，他的女朋友就会因为他不能陪自己玩而不高兴，而且学习和工作的时间越长，就会越不高兴。</p>
<p>假设他的女朋友不会因为其它事不高兴，并且她的不高兴不会持续到第二天。（睡觉可以治疗爱生气的毛病吗？）</p>
<p>请你帮忙检查一下小明下周的日程安排，看看下周他的女朋友会不会不高兴；如果会的话，哪天最不高兴。</p>
<p><strong>【输入】</strong></p>
<p>输入包括 7 行数据，分别表示周一到周日的日程安排。每行包括两个非负整数，用空格隔开，分别表示小明在学校上课的时间和打工的的时间。</p>
<p><strong>【输出】</strong></p>
<p>? 输出只有一行，这一行只包含一个数字。</p>
<p>? 如果不会不高兴则输出0，如果会不高兴，则输出“最不高兴”的是周几（用1, 2, 3, 4, 5, 6, 7分别表示周一，周二，周三，周四，周五，周六，周日）。如果有两天或两天以上不高兴的程度相当，则输出时间最靠前的一天。</p>
<p>最后，说明下这个故事的结局，小明好不容易毕业后，由于学习不好，找不到合适的工作，虽然有一点点打工赚来的积蓄，可是除了满足两人浪漫的开销，剩下的只够交两个月的房租，所以毕业后一个月，小红还是决定跟他分手了！小明后悔不迭！</p>
</div>
</div>
</div>",1,5,,1576562400,1578239700,1,0,0,1578239700,8,0,0,0,,,,,,0,0,,1,1576577988,0
23790,1717,61.大家一起做游戏,"<p>幼儿园的小朋友们刚学习了如何数数，阿姨在下课时组织大家一起玩游戏。规则如下：所有的小朋友绕成一圈，顺序排号，从第一个小朋友开始报数，凡是报到固定数字（例如5）的，都退出该游戏，直到只剩下一位小朋友游戏才中止。</p>
<p>每个小朋友都希望自己能有更多的练习数数的机会，所以都希望成为最终被留下的那位。</p>
<p>现在，请大家帮小朋友们计算一下，在第一次排号的时候排到第几位才能成为最终被留下的小朋友。</p>
<p><strong>输入：</strong><br />??? ??? 小朋友的个数（&lt;=50）?? 要被练习的数字</p>
<p><strong>输出：</strong><br />??? ??? 最终被留下的小朋友的序号</p>
<p><strong>说明：</strong><br />???? ?? 如“要被练习的数字”是5，则每次数到5的同学要退出该游戏（可以考虑循环链表来做这道题）</p>",1,5,,1576562400,1578239700,1,0,0,1578239700,8,0,0,1,,,,,,0,0,,1,1576578055,1
23791,1717,62. 【大学】恭喜发财 利是窦来,"<p>??? 在中国，过春节时人们有给孩子压岁钱（粤语称为利是）的习俗。</p>
<p style=""margin-left: 40px;"">最早的压岁钱出现于汉代，又叫压胜钱，并不在市面上流通，而是铸成钱币形式的玩赏物，有避邪的功能。钱币正面一般铸有“万岁千秋”、“去殃除凶”等吉祥话和龙凤、龟蛇、双鱼等吉祥图案。</p>
<p style=""margin-left: 40px;"">据说嘉兴府有一户姓管的人家，夫妻老年得子，十分珍爱。在年三十晚上，为防止“祟”来侵扰一直逗孩子玩，小孩用红纸包了八枚铜钱，包了又拆，拆了又包，睡下以后，包着的八枚铜钱就放在枕边。半夜里，一阵阴风吹过，黑矮的小人正要用他的白手摸孩子的头，突然孩子枕边迸出一道金光，祟尖叫着逃跑了。</p>
<p style=""margin-left: 40px;"">于是这件事传扬开来，大家纷纷效仿，在大年夜用红纸包上钱给孩子，祟就不敢再来侵扰了。因而人们把这种钱叫“压祟钱”，“祟”与“岁”发音相同，日久天长，就被称为 “压岁钱”了。</p>
<p>现在有 N 个人，他们都有小孩，春节来了，他们要发压岁钱给朋友的小孩，而他们自己的小孩也会收到压岁钱。为了简单，他们在发压岁钱的时候，使用以下的计算方法，譬如某甲有 100 块，它要给另外三个人的小孩发压岁钱，则每个小孩会分到 100/3 = 33 块，剩余的 1 块就不发了。</p>
<p>给你这 N 个人的信息，以及他们把压岁钱发给了谁的小孩，请你计算他们每个人的小孩收到的压岁钱和他们发出去的压岁钱的差额是多少。</p>
<h3>输入</h3>
<table>
<tbody>
<tr>
<td width=""20%"">第 1 行:</td>
<td>一个整数 N（2 &lt;= N &lt;= 10)</td>
</tr>
<tr>
<td>第 2..N+1 行:</td>
<td>每行是一个人名，每个名字不超过 14 个字符</td>
</tr>
<tr>
<td valign=""top"">第 N+2..结束:</td>
<td>N 组按照以下规则组织的数据：<br />
<table>
<tbody>
<tr>
<td>组中的第一行为送出压岁钱的人名。</td>
</tr>
<tr>
<td>第二行包括两个数字，第一个是该人有多少钱（0~2000），第二个是它要把钱发给几个人的小孩，用 NG<sub>i</sub> 表示(0 ≤ NG<sub>i</sub> ≤ N-1).</td>
</tr>
<tr>
<td>如果 NG<sub>i</sub> 为非零，则下面的 NG<sub>i</sub> 行会列出接受压岁钱的人的名字。</td>
</tr>
</tbody>
</table>
</td>
</tr>
</tbody>
</table>
<p></p>
<h3>输入样例</h3>
<pre>5 <br />dave <br />laura <br />owen <br />vick <br />amr <br />dave <br />200 3<br />laura <br />owen <br />vick <br />owen <br />500 1<br />dave <br />amr <br />150 2<br />vick <br />owen <br />laura <br />0 2<br />amr <br />vick <br />vick <br />0 0 </pre>
<h3>输出格式</h3>
<p>输出为 N 行，每行上是一个人名与它收到和送出的压岁钱之差额，这两项之间有一个空格。这 N 行的顺序应该和输入中第 2~N+1 行的顺序相同。</p>
<h3>输出样例</h3>
<pre>dave 302 <br />laura 66 <br />owen -359 <br />vick 141 <br />amr -150 </pre>",1,5,,1576908000,1578239700,1,0,0,1578239700,8,0,0,1,,,,,,0,0,,1,1576909790,1
23792,1717,63.【大学】撞球+,"<p>一天，丁俊晖编一整天的程序，突然觉得累了，于是便决定在房间内四处走走。他的房间是矩形的，他从电脑开始随便选了一个角度开始行走。由于职业习 惯，丁俊晖走路始终是直线，而且碰到墙以后会反弹，入射角度与出射角度完全相同。丁俊晖会一直行走，直到灵感再次迸发。假设他的行走速度是匀速的，现在， 丁俊晖的母亲想知道他一共休息了多长时间以便提醒他继续工作。</p>
<p>丁俊晖想考考他的母亲，于是他记录了自己碰到墙壁的序列并且告诉了她，你有没有办法能够帮助她计算出小丁所走的路程？</p>
<h2><b>输入</b></h2>
<p>输入包括多个测试用例，每个测试用例如下： <br />第一行包含两个数字 w, l(0&lt;w, l&lt;=1000)，分别代表房间的宽度和长度； <br />第二行包括两个数字 x0, y0，代表电脑的位置坐标 (x0, y0)； <br />第三行包含两个数字 x1, y1，代表丁俊晖的位置坐标 (x1, y1)； <br />最后一行是一个包含'F', 'B', 'L', 'R'四种字符的字符串，分别代表墙在前面、后面、左边或是右边，字符串的长度小于等于 1000； <br />我们约定，左上角的坐标为0,0，所有的坐标都是浮点型数字。</p>
<p style=""text-align: center;""><img src=""@@PLUGINFILE@@/%E6%92%9E%E7%90%83.JPG"" height=""703"" width=""533"" /></p>
<h2><b>输出</b></h2>
<p>一个浮点型数字，代表总路程，结果精确到小数点后 4 位。</p>",1,5,,1576908000,1578239700,1,0,0,1578239700,8,1,0,0,,,,,,0,0,,1,1576910146,1
23793,1717,64.拱猪计分,"<p><strong>背景：<br />??? </strong>拱猪是一种很有趣的扑克牌游戏。即使你不知道它的玩法，你也可以由它的计分方式来了解它的趣味性。 假设在此我们仅考虑四个人的拱猪牌局，本题要求你根据下面的计分规则，在牌局结束时计算四位玩家所得分数。</p>
<ol type=""1"">
<li>我们分别以S、H、D及C来代表黑桃，红心，方块及梅花，并以数字1至 13来代表A、2、…、Q、K等牌点，例如：H1为红心A，S13为黑桃K。</li>
<li>牌局结束时，由各玩家持有的有关计分的牌(计分牌)仅有S12(猪)，所有红心牌，D11(羊)及C10(加倍)等16张牌。其它牌均弃置不计。若未持有这16张牌之任一张则以得零分计算。</li>
<li>若持有C10的玩家只有该张牌而没有任何其它牌则得+50分，若除了C10 还有其它计分牌，则将其它计分牌所得分数加倍计算。</li>
<li>若红心牌不在同一家，则H1至H13等13张牌均以负分计，其数值为-50， -2，-3，-4，-5，-6，-7，-8，-9，-10，-20，-30，-40。而且S12与D11分别以-100及+100分计算。</li>
<li>若红心牌H1至H13均在同一家，有下列情形：
<ul>
<li>所有红心牌以+200分计算。</li>
<li>若S12、D11皆在吃下所有红心牌之一家，则此玩家得+500分。</li>
<li>而C10还是以前面所述原则计算之。</li>
</ul>
</li>
</ol>
<p>例一：若各玩家持有计分牌如下： ( 每列代表一玩家所持有之牌 )</p>
<p>S12 H3 H5 H13<br />D11 H8 H9<br />C10 H1 H2 H4 H6 H7<br />H10 H11 H12</p>
<p>则各家之得分依序为： -148 、 +83 、 -138 及 -60 。</p>
<p>例二：若各玩家持有计分牌如下：(第四家未持有任何计分牌)</p>
<p>H1 H2 H3 H4 H5 H6 H7 H8 H9 H10 H11 H12 H13<br />S12 C10<br />D11</p>
<p>则各家之得分依序为： +200 、 -200 、 +100 及 0 。</p>
<p>例三：若有一玩家持有所有 16 张计分牌，则得 +1000 分。其余三家均得零分。</p>
<p><strong>输入：<br />??? </strong>每个输入文件由多组测试数据构成，每组测试数据有四行，每一行第一个数为该玩家所持有计分牌总数，而后列出其所持有之所有计分牌，牌数与各计分牌均以一个以上的空格分开。相邻两组测试数据之间不会有空白行，读到四家持牌数都为 0 表示文件结束。</p>
<p><strong>输出：<br /></strong>??? 每一行输出一组测试数据对应的结果，依次输出各家所得分数，共四个整数 ( 含正负号，0 除外)，相邻两个整数之间以一个空格分开，符号和数字间不可以有空格。每组输出间不需要有空白行。</p>",1,5,,1576908000,1578239700,1,0,0,1578239700,8,1,0,1,,,,,,0,0,,1,1576910190,0
23795,1717,65-1.大家做游戏-调试程序练习,"<p>下面程序是编程题大家做游戏的<strong><span style=""color: #ff0000;"">递归</span></strong>版。<br />数组a保存小孩的编号。<br />函数game(int n, int m, int k)的功能是 n 个小孩围成一个圆圈，从下标为 m 的小孩开始报数，报到 k 时，该小孩退出圈外。函数返回留在圈中最后一个小孩的编号。<br />程序中存在错误，请调试程序改错。</p>
<p>#include &lt;stdio.h&gt;<br /><br />int a[100];<br /><br />int game(int n, int m, int k)?? ??? ??? ?//递归大家做游戏<br />{?? ??? ??? ??? ??? ??? ??? ??? ????????????????? //n:小孩总数，m：从下标为 m 的小孩开始报数，k:报数值<br />?? ?int i, j=0, count = 0, g;?? ??? ??? ? //j:当前报数值<br />?? ?do<br />?? ?{<br />?? ??? ?if(a[m]!=0)?? ??? ??? ??? ? ? ? ? ? ? //报数小孩不能为空<br />?? ??? ?{<br />?? ??? ??? ?j++;<br />?? ??? ??? ?if( j == k )?? ??? ??? ???????????? //报数到退出值<br />?? ??? ??? ??? ?a[m] = 0;?? ??? ??? ? ? ? ? ? //该小孩退出队<br />?? ??? ??? ?m++;?? ??? ??? ??? ????????????? //报数<br />?? ??? ??? ?if( m &gt;= n )?? ??? ????????????? //当前报数者超出范围<br />?? ??? ??? ??? ?m=0;?? ??? ????????????????? //循环到队首<br />?? ??? ?}<br />?? ??? ?else<br />?? ??? ??? ?while( a[m] == 0 )?? ??? ? ? //跳过已出队者<br />?? ??? ??? ?{<br />?? ??? ??? ??? ?m++;<br />?? ??? ??? ??? ?if(m&gt;=n)<br />?? ??? ??? ??? ??? ?m=0;<br />?? ??? ??? ?}<br />?? ?}while( j &lt; k );?? ??? ??? ??? ??? ? ? ? //报数一次，退出一个小孩<br />?? ?for(i=0;i&lt;n;i++)?? ??? ??? ? ? ? ? ? ? //统计还在队内的小孩个数<br />?? ??? ?if(a[i]!=0)<br />?? ??? ?{<br />?? ??? ??? ?g=i;<br />?? ??? ??? ?count++;<br />?? ??? ?}<br />?? ?if( count == 1 )?? ??? ??? ??? ???????? //剩一个小孩结束递归<br />?? ??? ?return(g);?? ??? ??? ??? ? ? ? ? ? ? ? //返回队中最后一人编号<br />?? ?while(a[m]==0)?? ??? ??? ??? ???????? //计算下次开始报数小孩<br />?? ?{<br />?? ??? ?m++;<br />?? ??? ?if(m&gt;=n)<br />?? ??? ??? ?m=0;<br />?? ?}<br />?? ?return(game(n,m,k));?? ??? ??? ? ? ? //递归调用报数函数<br />}<br /><br />int main()<br />{<br />?? ?int i,n,r;<br />?? ?scanf(""%d%d"",&amp;n,&amp;r);?? ??? ??? ? ? ? ? ? ? ? ? ? ? ? ?? //输入小孩总数，报数值?? ?<br />?? ?for(i=0;i&lt;n;i++)<br />?? ??? ?a[i]=i+1;?? ??? ??? ??? ??? ???????????????????????????????? //给小孩编号<br />?? ?printf(""The left child is NO %d.\n"",game(n,1,r)); //从第一个小孩开始报数<br />?? ?return 0;<br />}<br /><br /></p>",1,10,,1513922400,1515599700,1,0,0,1515599700,8,0,0,0,,,,,,0,0,,1,1513586727,0
23796,1717,67. 学生成绩排序,"<p>??? 大家参加了期末考试，成绩出来后老师要对 n 个学生进行成绩汇总和排序。要求程序按成绩降序进行排序。在排序过程中对于成绩相同的学生，要按照输入数据的顺序进行排列。例如：有5名学生的成绩：<br />zhang1,90<br />zhang2,91<br />zhang3,99<br />zhang4,91<br />zhang5,98</p>
<p>则排序结果应该为：<br />zhang3,99<br />zhang5,98<br />zhang2,91<br />zhang4,91<br />zhang1,90</p>
<p>请注意例题中“zhang2”和“zhang4”的排列顺序。</p>
<p><strong>输入：</strong><br />??? 第一行为将要输入的学生数量n<br />??? 从第二行起后面连续 n 行数据，每行为一名学生的姓名（长度不超过20个字符，不包括空格），考试成绩（int）</p>
<p><strong>输出：<br /></strong>??? 排序后的结果。每行为一名学生的姓名和成绩。</p>",1,5,,1513922400,1515772500,1,0,0,1515772500,8,0,0,0,,,,,,0,0,,1,1513586823,0
23797,1717,49.数码管,"<div id=""description"">
<h3>背景</h3>
<p>数码管是一种廉价的十进制数字显示装置，它的基本工作原理是：一个数码管有 7 段，我们将它对应成八位二进制的 8 位。这 8 位的编号从左向右分别是 7、6、5、4、3、2、1、0。数码管的一段对应二进制的一位，如果要点亮某一段，则需要将相应的二进制位置 1，其余不亮的段要将对应的位置 0。下图表示了 7 个二进制在数码管上对应的位置：</p>
<pre><code> 　2<br /> +---+<br />3| 　 |4<br /> | 1 |<br /> +---+<br />5| 　 |6<br /> | 0 |<br /> +---+ </code></pre>
<p>例如，我们要显示出数字“1”，则应该点亮数码管的第4和6段。这样对应的8位二进制数就是：0101 0000。如果用十六进方式表示出来就是 50。</p>
<p>同理，要显示出“3”，应该点亮：0、1、2、4、6；对应的二进表示为：0101 0111，用十六进制表示就是 57。</p>
<p>请编写一个程序，用 5 个数码管显示一个 16 位 (bit) 的正整数。</p>
<p><strong><span style=""color: #ff0000;"" color=""#ff0000"">说明：</span></strong>如果需要显示的数据不足5位，则在数据前面补0。例如120要显示为00120。</p>
<h3>输入</h3>
<p>程序的输入是一系列 16 位(bit)的正整数（10进制形式），数与数之间允许用空白符隔开，当数字为 0 时程序结束。</p>
<h3>输出</h3>
<p>针对每个正整数，输出 5 个字节的十六进制数，它们可以表示 5 个数码管的状态。其中右侧第 1 个数表示输入数字的个位，第 2 个数表示十位，以此类推。</p>
</div>",1,5,,1574488800,1576425300,1,0,0,1576425300,8,0,0,1,,,,,,0,0,,1,1574444564,0
23798,1717,67. 建立正序链表,"<p>请按照<span style=""color: #ff0000;"">输入整数的顺序</span>建立一个带表头节点的链表。已知程序的基本结构如下，请你编写 ins_list 函数。</p>",1,5,,1576893600,1578239700,1,0,0,1578239700,8,0,0,0,,,,,,0,0,,1,1576910553,0
23799,1717,68. 链表排序,"<p>　　对于输入的 n 个数据 num 进行排序，要求将输入的数据按 num 升序建立带有表头结点的链表，且链表中不能有重复的数据。</p>
<p>　　现在已经给出结点定义和程序框架，包括 main 函数和链表输出函数 outlist，请编写函数 sortlist 完成链表排序功能。</p>
<p>函数原型 sortlist( PNODE h, int num ) 的参数含义如下：?<br />?????? h ：单链表的头指针<br />??????num ：新输入的需要插入链表中的数据</p>",1,5,,1577239200,1578671700,1,0,0,1578671700,8,0,0,1,,,"#include ""stdio.h""
struct node
{	int data;
	struct node * next;
} ;

typedef struct node NODE;
typedef struct node * PNODE;

int main ( )
{   int num=1;
	PNODE head;

	head = (PNODE)malloc( sizeof(NODE) );
	head->next = NULL;
	head->data = -1;

	while ( num!=0 )
	{  	scanf(""%d"", &num);
		if ( num!=0 )
			sortlist( head, num);
	}
	outlist( head );
	return 0;
}

outlist( PNODE head )
{	PNODE p;
	p = head->next;
	while ( p != NULL )
	{	printf(""%d\n"", p->data);
		p = p->next;
	}
}

/* This is an example for list. Please programme your code like it.
sortlist( PNODE h, int num )
{	PNODE p;
	p = (PNODE)malloc( sizeof(NODE) );
	p->data = num;
	p->next = h->next;
	h->next = p;
}
*/",,,0,0,,1,1577455605,0
23800,1717,69. 链表处理*,"<p>编写一个函数，给定的带有头结点的单向链表 head，给定某结点的数据域值 m，将该结点移到链首。</p>
<p>结构的定义：</p>
<p><span style=""font-family: courier new,courier,monospace;"">typedef struct node</span><br style=""font-family: courier new,courier,monospace;"" /><span style=""font-family: courier new,courier,monospace;"">{<br />? int num;</span><br style=""font-family: courier new,courier,monospace;"" /><span style=""font-family: courier new,courier,monospace;"">? struct node *next;</span><br style=""font-family: courier new,courier,monospace;"" /><span style=""font-family: courier new,courier,monospace;"">} SNODE;</span></p>
<p>函数的原型：<span style=""font-family: courier new,courier,monospace;"">SNODE *movenode(SNODE *head, int m);<br /></span></p>
<p>其中：参数 head 是单向链表的头指针；参数 m 是某结点的num成员的值。</p>
<p>例如输入结点数 n=7，则将结点数值域值 m=5 的结点移动到链首。函数运行前后链表的情况如下图所示。</p>",1,5,,1577412000,1578671700,1,0,0,1578671700,8,0,0,0,,,,,,0,0,,1,1577455650,0
23801,1717,70：链表移动,"<p>编写一个函数，将给定的带有头结点的单向链表的前m个节点移到链尾。<br />??? 结构的定义：<br />struct node<br />{? int num;<br />???????????? struct node *next;<br />}<br />函数的原型：struct node *monenode( struct node *head,int m )， 其中：参数head 是单向链表的头指针；参数m 是要移动的节点数。函数的返回值是单向链表的头指针。<br />例如当m=4时：<br /><img src=""@@PLUGINFILE@@/%E9%93%BE%E8%A1%A820121229.JPG"" height=""179"" width=""609"" /></p>",1,0,编程复习四,1577412000,1578671700,1,0,0,1578671700,8,0,0,0,,,,,,0,0,,1,1577455689,0
23802,1717,71. 求循环节,"<p>对于任意的真分数 N/M （ 0 &lt; N &lt; M ），均可以求出对应的小数。如果采用链表存储各位小数，对于循环节采用循环链表表示，则所有分数均可以表示为如下链表形式。</p>
<p><img src=""@@PLUGINFILE@@/DS2.JPG"" height=""395"" width=""485"" /></p>
<p><strong>输入： </strong>N M</p>
<p><strong>输出： </strong>整个循环节</p>
<p><strong>要求：<br /></strong><strong>?</strong>编写一个<span style=""color: #ff0000;"" color=""#ff0000"">尽可能高效</span>的查找循环节起始点的函数： NODE * find( NODE * head, int * n?) 。函数的返回值为循环节的起点（即图中的指针p），n为循环节的长度。</p>
<p>说明：提交程序时请同时提交将分数转换为小数的函数 change( int n, int m, NODE * head ) 。</p>",1,5,,1577419200,1578671700,1,0,0,1578671700,8,0,0,0,,,,,,0,0,,1,1577455736,0
23803,1717,仲上机实验练习4.哥德巴赫猜想,"<p>验证哥德巴赫猜想：任何大于4的偶数均可分解为两个素数之和（除1和本身以外没有其它约数的大于1的整数称为素数）。</p>
<p>编写程序，输入任意一个大于4的偶数，将其分解为两个素数之和，将这两个素数输出。</p>
<p>注意：对第一个加和项从小到大穷举，找到第一组符合条件的即输出。</p>
<p>输入：24↙</p>
<p>输出：24=5+19↙</p>",1,10,,1571277000,1575173400,1,0,0,1575173400,8,1,0,0,,,,,,0,0,,1,1573307915,0
23804,1717,仲上机实验练习5.字符菱形,"<p>大写字母空心菱形</p>
<p>输入菱形的边长和起始字母，输出大写字母空心菱形。输出的字母是循环的，即递增到字母 'Z' 以后输出 'A'。</p>
<p>输入：4 D↙</p>
<p>输出： ? ?D↙</p>
<p>? ? ? ? ? ? E? O↙</p>
<p>? ? ? ? ? ?F??? N↙</p>
<p>? ? ? ? ? G???? M↙</p>
<p>? ? ? ? ? ? H?? L↙</p>
<p>? ? ? ? ? ? ?I? K↙</p>
<p>? ? ? ? ? ? ? J↙</p>",1,10,,1571277000,1575173400,1,0,0,1575173400,8,1,0,0,,,,,,0,0,,1,1573307937,0
23805,1717,【测试三】子串反向,"<p>请编写一个递归函数 reverse(char str[], int start, int end ) ，该函数的功能是将串 str 中下标从 start 开始到 end 结束的字符颠倒顺序。假设 start 和 end 都在合理的取值范围。</p>
<p>例如：</p>
<p>执行前：str[]=""0123456""；start=1 ；end=4</p>
<p>执行后：strr[]=""0432156""</p>
<p>要求在该函数中不使用新的数组，没有循环。</p>
<p><strong>注意：只需要编写递归函数 reverse，系统中已经设置好了main函数。</strong></p>",1,0,,1526368200,1526375400,1,0,0,1526375400,8,1,0,0,,,,,,0,0,,1,1526376074,0
23814,1717,21.【小学生】根据日期求星期,"<p>任意给出一个年月日，求出是星期几。</p>
<p><strong>输入：</strong></p>
<p><strong>??? </strong>年 月 日</p>
<p><strong>输出：</strong></p>
<p><strong>??? </strong>0～6。<br />??? 星期日用 0 表示，星期一用 1 表示，星期二用 2 表示......星期六用 6 表示。</p>
<p>假设年份大于1900。先想一想：我们现在只会使用 if 语句，该如何建立<span style=""color: #ff0000;"">数学模型</span>？找到数学模型是解决本题的关键。</p>
<p>看了部分先完成同学提交的程序，有人居然使用数组了，这个太不应该，因为我们根本就没有讲数组，让我怀疑使用数组的程序是抄的。</p>",1,5,,1539734400,1541865300,1,0,0,1541865300,8,0,0,1,,,,,,0,0,,1,1539748877,1
23815,1717,22.【小学生】找出最大素数,"<p>小明在中学学习了什么是素数。素数是指一个只能被1和它本身整除的数，在数论中占有重要的研究地位，在当代密码学中也被广泛应用。</p>
<p><strong>输入：</strong></p>
<p>??? 取值范围</p>
<p><strong>输出：</strong></p>
<p>??? 该范围内的最大素数</p>",1,5,,1539734400,1541865300,1,0,0,1541865300,8,0,0,1,,,,,,0,0,,1,1539748910,1
23816,1717,23【入门】输出你的第一个图形,"<h3>背景：</h3>
<p>我们已经学习了 printf 函数的基本使用方法，这里给出了一个小程序，它运行的结果是输出一个由星号（*）组成的4*4的正方形。</p>
<p>程序如下：</p>
<p><img alt=""输出第一个图形"" src=""@@PLUGINFILE@@/printf.JPG"" height=""187"" width=""370"" /></p>
<h4>要求：</h4>
<p>按照上面的程序范例，编写一个小程序，要求输出的是 4 行由*号组成的正方形。</p>
<h4>输入：</h4>
<p>无。</p>
<h4>输出：</h4>
<p>指定图形。</p>",1,5,,1539734400,1541865300,1,0,0,1541865300,8,0,0,1,,,,,,0,0,,1,1539748943,1
23817,1717,24.【小学五年级】再算星期,"<p>再次给出任意一个年月日（年&gt;1900），现在我们不能只是直接计算，要先判断给出的日期是否合法，对于非法的日期要给出错误提示信息，合法的日期要再计算是星期几。</p>
<p><strong>输入：</strong></p>
<p><strong>??? </strong>年 月 日</p>
<p><strong>输出：</strong></p>
<p><strong>??? </strong>0～6。<br />??? 星期日用 0 表示，星期一用 1 表示，星期二用 2 表示......星期六用 6 表示。</p>
<p>假设年份大于1900。先想一想：我们现在只会使用 if 语句，该如何建立数学模型？</p>",1,5,,1539734400,1541865300,1,0,0,1541865300,8,0,0,1,,,,,,0,0,,1,1539748974,1
23818,1717,25.【小学五年级】确定母亲节,"<p>母亲节是每年的五月第二个星期天，针对输入的年份，计算该年的哪一天是母亲节。</p>
<p><b>输入：</b><b></b></p>
<p>??? 年份</p>
<p><b>输出：</b><b></b></p>
<p>??? 日期（5月的哪一天）</p>",1,5,,1539734400,1541865300,1,0,0,1541865300,8,0,0,1,,,,,,0,0,,1,1539749007,1
23819,1717,26.【小学四年级】贪吃的猴子,"<p>有一只猴子，第一天摘了若干个桃子?，当即吃了一半，但还觉得不过瘾?，就又多吃了一个。第2天早上又将剩下的桃子吃掉一半，还是觉得不过瘾，就又多吃了两个。以后每天早上都吃了前一天剩下的一半加天数个（例如，第5天吃了前一天剩下的一半加5个）。到第n天早上再想吃的时候，就只剩下一个桃子了。</p>
<p><strong>输入：</strong></p>
<p>??? 天数n</p>
<p><strong>输出：</strong></p>
<p>??? 第一天的桃子个数</p>
<p>提述：要先建立递推公式。</p>",1,5,,1539734400,1541865300,1,0,0,1541865300,8,0,0,0,,,,,,0,0,,1,1539749040,1
23820,1717,27.【中学】寻找特殊偶数,"<h2>背景</h2>
<p>有一种特殊偶数，它每一位上的数字都两两不相同。我们现在需要找出四位数中某一区间内的这类偶数。</p>
<h2>输入</h2>
<p>所要寻找的四位偶数的范围。每组输入有两个数字：第一个数字是最小范围；第二个数字是最大范围。如果输入遇到0，输入结束。</p>
<h2>输出</h2>
<p>列出此范围内的所有特殊偶数，并且列出此范围内特殊偶数的个数。</p>",1,5,,1539734400,1541865300,1,0,0,1541865300,8,0,0,0,,,,,,0,0,,1,1539749077,1
